created_at,LT,LB,KT,KM,Garasi,Carport,Lokasi,Sertifikat,Listrik,Hadap,Harga,URL,Deskripsi
10 - 01 - 2021,1054,300,4,3,-,1,"Kec. Mantikulore, Kota Palu, Sulawesi Tengah ",SHM,2200,-,RP. 2.200.000.000,https://www.realoka.com/146653-dijual-rumah-2-lt-tanah-luas-strategis-pinggir-jalan-di-kota-palu,"Rumah dengan lingkungan yang Asri dan nyaman, lahan halaman dan taman yang luas ini terletak Di pinggir jalan, tata bangunan dan Ukuran halaman yang Di bangun sangat proposional dan berkonstruksi kokoh dengan struktur bangunan anti goncangan berlantai 2 dengan balcony. Rumah ini terbukti aman, kokoh dan kuat Karena Di bangun dengan perencanaan jangka panjang dan menyesuaikan kekuatan struktur terbaik layaknya pondasi jembatan."
11 - 12 - 2020,150,42,2,1,-,-," Jl. Hasanudin Toto, Palu Kota",SHM,-,Utara,RP. 250.000.000,https://www.realoka.com/117686-di-jual-cepat-rumah-terletak-di-perumahan-silae-green,Lokasi Perumahan yang berdekatan dengan objek wisata Taman Ria dan Perbelanjaan MATAHARI.
06 - 12 - 2021,200,160,3,2,1,-,"Rajawali Town Square, Kendari, Sulawesi Tenggara",SHM,1200,-,Rp. 550.000.000,https://www.99.co/id/properti/rumah-dijual-550jt-poasia-masuk-521251386,"Dijual rumah di perumahan Rajawali Town Square Anduonohu, berada di komplek perumahan yang aman, bebas banjir, dekat dengan semua fasilitas umum, rumah sakit,perbankkan, dan pusat perbelanjaan. sangat cocok untuk tempat tingaal atau investasi."
06 - 12 - 2021,150,60,3,4,1,-,"Graha Asri, Kendari, Sulawesi Tenggara",SHM,2200,Timur ,Rp. 550.000.000,https://www.99.co/id/properti/rumah-dijual-550jt-puuwatu-jalan-835050589,"Dijual rumah di perumahan Rajawali Town Square Anduonohu, berada di komplek perumahan yang aman, bebas banjir, dekat dengan semua fasilitas umum, rumah sakit,perbankkan, dan pusat perbelanjaan. sangat cocok untuk tempat tingaal atau investasi."
06 - 12 - 2021,135,215,5,5,1,1,"Kemaraya Regency, Kendari, Sulawesi Tenggara",SHM,2200,Timur ,Rp. 1.950.000.000,https://www.99.co/id/properti/rumah-dijual-1-95mily-kendari-231321088,"Dijual/disewa rumah mewah di komplek Kemaraya Regency samping Hotel Claro dan Same Hotel By Pass Kendari, di jual di bawah harga pasar."
08 - 11 - 2021,98,36,2,1,-,1,"Aroma Bukit Indah, Kendari, Sulawesi Tenggara",HGB,900,-,Rp. 156.500.000,https://www.99.co/id/properti/rumah-dijual-156jt-baruga-murah-171346807,"Lokasi bebas banjir, aman dan strategis
- Dekat RS Aliyah 3
- Dekat RS Bahteramas
- 5 menit menuju POLDA dan Gubernuran
- 5 menit menuju Brimob
- 15 menit menuju Bandara Haluoleo"
08 - 11 - 2021,97,36,2,1,-,1,"Bumi Praja Residence, Kendari, Sulawesi Tenggara",HGB,900,-,Rp. 156.500.000,https://www.99.co/id/properti/rumah-dijual-156jt-poasia-350418288,"Lokasi kawasan perkantoran Andounohu
Bebas banjir dan strategis"
03 - 11 - 2021,84,36,2,1,-,1,"Radja Residence, Kendari, Sulawesi Tenggara",HGB,900,-,Rp. 156.500.000,https://www.99.co/id/properti/rumah-dijual-156jt-ranomeeto-723358009,"Bebas banjir dan strategis- Kelebihan tanah samping
- Kelebihan tanah di belakang untuk pengembangan dapur"
27 - 11 - 2021,150,50,2,1,-,-,"Palu Selatan, Palu, Sulawesi Tengah",SHM,1300,-,Rp. 300.000.000,https://www.rumah.com/listing-properti/dijual-rumah-di-palu-di-sulawesi-tengah-oleh-syifa-18771561,"lokasi strategis, bangunan apa adanya, lingkungan aman dan nyaman, akses dekat dengan sarana dan prasarana umum..."
08 - 12 - 2021,145,80,2,2,-,1,"Jalan Garuda, Palu Selatan, Sulawesi Tengah",SHM,900,-,Rp. 650.000.000,rumah.com/listing-properti/dijual-rumah-asri-murah-dekat-bandara-dalam-kota-palu-oleh-rahmat-aw-18702056,"Lokasi yang sangat strategis berada di pusat kota Palu, Ibukota Provinsi Sulawesi Tengah, menjadikan hunian ini menjadi salah satu pilihan buat anda pasangan muda milenial yang menginginkan aksesibilitas yang mudah dan cepat"
04 - 12 - 2021,1000,456,4,3,3,6,"Jln Maleo, Lasoani, Palu Timur, Sulawesi Tengah",SHM,2200,-,Rp. 1.500.000.000,https://www.rumah.com/listing-properti/dijual-rumah-besar-beserta-isi-pinggir-jalan-di-kota-palu-oleh-ginanjar-agung-18745900,"RUMAH TINGGAL, DENGAN HALAMAN LUAS,LOKASI SANGAT STRATEGIS, GARASI UNTUK 3 MOBIL, TAMBAHAN KAMAR 2 DIBELAKANG, DAN DAERAH AMAN GEMPA DAN BANJIR,BANGUNAN KUAT"
11 - 10 - 2021,126,73,2,1,1,1,"Grand Garden, Toli-Toli, Sulawesi Tengah
",SHM,1300,-,Rp. 200.000.000,https://www.rumah.com/listing-properti/dijual-rumah-baru-tanah-luas-murah-dalam-perumahan-oleh-heru-ariadi-18638807,"Rumah Baru, Tanah Luas, Murah, Dalam Perumahan"
09 - 12 - 2021,152,100,3,2,1,1,"Jl. Gersamata Kendari, Wua-Wua, Kendari, Sulawesi Tenggara",SHM,2200,-,Rp. 870.000.000,https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-di-wua-wua-kendari-naswa-gersamata-oleh-umul-salim-18121694,"Dijual Rumah Mewah dengan desain modern Di Jl. Gersamata Wua Wua Kendari.
Luas Tanah 152m2
Luas Bangunan 100m2
3 Kamar Tidur
2 Ruang Keluarga
2 Kamar Mandi
Teras lantai 1 dan Lantai 2
Halaman Luas, Parkir Luas, Bisa 1 Mobil
Luas Tanah 8,9 Meter x 16 Meter"
03 - 12 - 2021,45,78,2,1,-,-,"Moncongloe, Maros",SHM,1300,Selatan,Rp. 298.000.000,https://www.rumah123.com/properti/maros/hos9154318/,"GEBYAR LAUNCHING PERDANA
TELAH HADIR DI KOTA ANDA!!!"
03 - 12 - 2021,96,46,3,1,1,1,"Tamalanrea, Makassar",SHM,1300,-,Rp. 741.000.000,rumah123.com/properti/makassar/hos9276388/,"Cluster Alamanda Tallasa City menawarkan tipe 49/96 dengan desain moderen dan ruangan fungsional sesuai kebutuhan, dan dilengkapi fasilitas seperti : Jongging Track, One Gate Security System & CCTV, Amphitheater, Out Door Gym, Children Playground, Multi Purpose Area, Side Walk & Sitting Area.
Cara bayar dapat di Cash dan KPR."
26 - 11 - 2021,105,140,4,3,1,1,"Tamalate, Makassar",SHM,2200,Barat,Rp. 1.790.000.000,https://www.rumah123.com/properti/makassar/hos9194889/,"Strategis:
-Dekat RSUD Haji Makassar
-Dekat Kantor Camat Tamalate
-Dekat Toko Grand Mode
-Dekat Mall Trans Studio"
26 - 11 - 2021,105,180,5,3,2,2,"Panakukkang, Makassar",SHM,2200,Timur,Rp. 1.500.000.000,https://www.rumah123.com/properti/makassar/hos8935172/,Rumah berada di lokasi strategis dekat Mall nipah. Kampus. Sekolah dan perkantoran
26 - 11 - 2021,180,150,6,3,1,1,"Mariso, Makassar",SHM,1300,Timur,Rp. 700.000.000,https://www.rumah123.com/properti/makassar/hos9196763/,Rumah berada di lokasi strategis dekat dari Mall.pantai losari.sekolah dan perkantoran
26 - 11 - 2021,112,150,4,4,1,1,"Sudiang, Makassar",SHM,1300,Selatan,Rp. 800.000.000,https://www.rumah123.com/properti/makassar/hos9097025/,Rumah berada di lokasi strategis dekat bandara.indo grosir. Pasar. Sekolah dan perkantoran
19 - 11 - 2021,92,45,2,1,-,-,"Mandai, Maros",SHM,1300,Selatan,Rp. 455.000.000,https://www.rumah123.com/properti/maros/hos9095698/,Perumagan selangkah dari bandara
11 - 11 - 2021,101,101,1,1,-,-,"Sudiang, Makassar",SHM,900,Timur,Rp. 650.000.000,https://www.rumah123.com/properti/makassar/hos8817739/,Rumah siap huni samping polda
24 - 11 - 2021,96,36,2,1,-,1,"Tanjung Bunga, Makassar",SHM,1300,Tenggara,Rp 550.000.000,https://www.rumah123.com/properti/makassar/hos8628135/,"Rumah Di Tanjung Bunga dekat ke Sekolah Dian Harapandekat ke Trans Studio, dekat pantai Akarena. Dekat tempat kuliner dll"
24 - 11 - 2021,102,145,3,3,1,1,"Tallo, Makassar",SHM,2200,-,Rp.1.600.000.000,https://www.rumah123.com/properti/makassar/hos2592106/,dipasarkan rumah mewah teuku mansion dengan lokais sangat strategis yang dimana daerah rumah mewah ini berlokasi di tol yang modelnya sangat modern dan sangat baik untuk hunian asri dan metropolitan 
17 - 11 - 2021,88,72,2,2,-,1,"Ballaparang, Makassar",SHM,1300,-,Rp. 850.000.000,https://www.rumah123.com/properti/makassar/hos9176465/,HOTTT SALE!!!!
17 - 11 - 2021,120,152,3,2,1,1,"Maros Baru, Maros",SHM,1300,-,Rp. 500.000.000,https://www.rumah123.com/properti/maros/hos7211915/,"The bandara residence : 9 km dari bandara hasanuddin, 200 mtr dari SPBU, 100 mtr dari pusat jajanan kuliner, +- 3 km dari sekolahan, 6 km dari grand mall waterboom maros, 12 km dari taman wisata bantimurung Tinggal masuk rumah aja, dijual karena BU dan siap buyback lagi kemudian hari. Harga masih nego Full furnished AC Kompor tanam Kitchen Set Water heater Kanopi Pagar"
17 - 11 - 2021,102,132,3,2,1,1,"Tanjung Bunga, Makassar",SHM,4400,Barat,Rp. 975.000.000,https://www.rumah123.com/properti/makassar/hos8264122/,Dimensi (PxL) : 6 X 17 Hadap : barat Air PDAM atau Bor ; PDAM bor
23 - 11 - 2021,128,110,3,3,-,1,"Tanjung Bunga, Makassar",SHM,2200,Barat Daya,Rp. 2.000.000.000,https://www.rumah123.com/properti/makassar/hos9212807/,"The Clove Residence
8x16
Dekat Mall Trans
Dekat Mesjid
 Dekat Rumah Sakit
 Dekat dengan Food Station"
15 - 11 - 2021,119,84,3,2,-,2,"Tallo, Makassar",SHM,2200,Timur,Rp.1.200.000.000,https://www.rumah123.com/properti/makassar/hos9157983/,Rumah siap huni baru dicat rapi lokasix di dalam kompleks dengan security one gate system. Posisi terbaik dan aman karena rumah posisix pertama / paling depan dan dekat pos security. Nilai tanah jg lbh bagus krn dekat jalan Gatot Subroto dan jg jalan kompleks yg lebar x 9 meter. Area parkiran ckp luas.
05 - 12 - 2021,105,70,3,2,1,1,"Tanjung Bunga, Makassar",SHM,2200,Barat Laut,Rp. 950.000.000,https://www.rumah123.com/properti/makassar/hos9256128/,"Rumah 1 lantai cluster Grand Orchard
3 kamar Tdr, 2 kamar mandi
Plafon tinggi 5,5 mtr
Security 24 jam"
05 - 12 - 2021,168,197,4,3,-,-,"Makassar, Makassar",SHM,3500,-,Rp. 5.000.000.000,https://www.rumah123.com/properti/makassar/hos4559558/,Rumah Dijual Jalan Sungai Saddang Baru Makassar Kecamatan Makassar Kelurahan Bara Baraya Selatan Kompleks Green City Kecamatan Makassar Kelurahan Bara Baraya Lokasi tengah kota. Sangat Strategis
03 - 12 - 2021,102,132,3,2,1,1,"Tanjung Bunga, Makassar",SHM,-,Barat,Rp. 975.000.000,https://www.99.co/id/properti/rumah-area-tanjung-bunga-dekat-dengan-trans-studio-42895677957,Dimensi (PxL) : 6 X 17 Hadap : barat Air PDAM atau Bor ; PDAM bor
11 - 12 - 2021,88,72,2,2,-,-,"
Pelita Raya Tengah, Makassar",SHM,-,-,Rp. 850.000.000,https://www.99.co/id/properti/rumah-pelita-raya-tengah-29359994158,HOTTT SALE!!!!
10 - 12 - 2021,90,75,3,1,-,1,"Kabupaten Minahasa Utara, Sulawesi Utara",HGB,1300,-,RP. 689.000.000,https://www.rumah123.com/properti/manado/hos9317577/,Perumahan paling laris hanya 6 menit dari bandara. Perumahan Bebas Banjir harga Terjangkau. One gate System Security 24 jam
10 - 12 - 2021,180,70,3,2,-,1,"Kota Manado, Sulawesi Utara 12345",HGB,1300,-,RP. 1.210.000.000,https://www.rumah123.com/properti/manado/hos9317408/,"Adalah kawasan yang strategis, dengan dengan pusat kota dan fasilitas umum serta akses yang sangat mudah,
Dengan tampilan yang modern
Lembah Nyiur Kairagi Mas merupakan salah satu kawasan dengan nilai investasi tinggi"
10 - 12 - 2021,257,436,16,-,-,-,"Malalayang, Manado",SHM,-,-,RP. 2.300.000.000,https://www.rumah123.com/properti/manado/hos9317070/,Dijual cepat rumah kos 16 kamar di winangun kota manado
10 - 12 - 2021,120,220,5,3,-,-,"Malalayang, Manado",SHM,-,-,RP. 1.500.000.000,https://www.rumah123.com/properti/manado/hos9316991/,Dijual rumah bagus di perumahan citraland siap tinggal sudah renov
10 - 12 - 2021,90,60,2,1,-,-,"Mapanget, Manado",SHM,-,-,RP. 650.000.000,https://www.rumah123.com/properti/manado/hos9316921/,Dijual murah rumah bagus di perumahan tamansari
10 - 12 - 2021,75,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9310656/,"Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam. Row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. ."
03 - 12 - 2021,120,52,-,1,1,1,"Wanea, Manado",HGB,1300,Timur,RP. 1.060.000.000,https://www.rumah123.com/properti/manado/hos9277354/,"Lokasi rumah baru siap tinggal lengkap dengan perabotan ini berada di perumahan eklusiv Citraland.

Daerah aman dan nyaman serta bebas banjir dan tanah longsor."
03 - 12 - 2021,350,144,6,2,-,-,"Malalayang, Manado",SHM,2200,Barat,RP. 875.000.000,https://www.rumah123.com/properti/manado/hos9277343/,"Lokasi rumah sangat menarik ini berada di daerah malalayang.

Daerah aman dan nyaman serta bebas banjir dan tanah longsor.
"
03 - 12 - 2021,119,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 475.000.000,https://www.rumah123.com/properti/manado/hos9276857/,"PERUMAHAN PALING LARIS DI MAPANGET MANADO

Perumahan paling laris dan harga paling murah di mapanget, manado.
Lokasi perumahan strategis, bebas banjir, dan akses mudah.
Dilengkapi one gate system dan security yang menambah keamanan dan kenyamanan anda di dalamnya.
Survey lokasi dan booking unitnya yukkk...
"
03 - 12 - 2021,72,36,2,1,-,1,"Mapanget, Manado",SHM,2200,-,RP. 1.070.000.000,https://www.rumah123.com/properti/manado/hos9276126/,"Tamansari Metropolitan Manado merupakan hunian eksklusif yang dibangun dengan desain arsitektur minimalis tanpa pagar, dilengkapi dengan keamanan 24-jam single access cluster dan estetika taman lingkungan yang asri.
"
03 - 12 - 2021,120,55,2,2,-,1,"Mapanget, Manado",SHM,1300,-,RP. 895.000.000,https://www.rumah123.com/properti/manado/hos9275420/,"LEMBAH NYIUR KAIRAGI MAS
Adalah kawasan yang strategis, dengan dengan pusat kota dan fasilitas umum serta akses yang sangat mudah,
Dengan tampilan yang modern
Lembah Nyiur Kairagi Mas merupakan salah satu kawasan dengan nilai investasi tinggi
"
03 - 12 - 2021,90,45,2,1,-,1,"Mapanget, Manado",HGB,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9275327/,"Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam.

Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR.
SHGB bisa langsung di SHM kan"
03 - 12 - 2021,180,70,3,2,-,1,"Mapanget, Manado",SHM,1300,-,RP. 1.210.000.000,https://www.rumah123.com/properti/manado/hos9275302/,"LEMBAH NYIUR KAIRAGI MAS
Adalah kawasan yang strategis, dengan dengan pusat kota dan fasilitas umum serta akses yang sangat mudah,
Dengan tampilan yang modern
Lembah Nyiur Kairagi Mas merupakan salah satu kawasan dengan nilai investasi tinggi
"
03 - 12 - 2021,72,62,2,1,-,1,"Mapanget, Manado",HGB,-,-,RP. 1.000.000.000,https://www.rumah123.com/properti/manado/hos9274555/,-
03 - 12 - 2021,132,70,2,1,-,1,"Mapanget, Manado",SHM,-,-,RP. 999.000.000,https://www.rumah123.com/properti/manado/hos9273024/,"RumahReady Stock posisi Hook siap huni
*Lembah Nyiur Kairagi Mas Manado*
Ready Stock tipe Gracia Anggana, unit terbatas
Kawasan perumahan bebas banjir & longsor di dalam Kota Manado."
26 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9209586/,"5JT AJA BISA MILIKI RUMAH CANTIK DI MANADO.
Perumahan paling laris di Manado hanya 6 menit dari Bandara, dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR."
26 - 11 - 2021,150,55,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 782.000.000,https://www.rumah123.com/properti/manado/hos9232703/,"LEMBAH NYIUR KAIRAGI MAS

Perumahan Kairagi Mas, Kairagi Dua, Mapanget, Kairagi Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 12345

Adalah kawasan yang strategis, dengan dengan pusat kota dan fasilitas umum serta akses yang sangat mudah,
Dengan tampilan yang modern
Lembah Nyiur Kairagi Mas merupakan salah satu kawasan dengan nilai investasi tinggi
"
26 - 11 - 2021,150,70,3,2,-,1,"Mapanget, Manado",SHM,1300,-,RP. 1.060.000.000,https://www.rumah123.com/properti/manado/hos9231037/,"embah Nyiur Kairagi Mas Manado

Perumahan dengan konsep hunian Asri yang bernuansa alam, kebun buah-buahan, sehingga memberikan lingkungannya menjadi hijau dan sejuk."
26 - 11 - 2021,200,145,5,5,-,1,"Mapanget, Manado",SHM,3500,-,RP. 2.220.000.000,https://www.rumah123.com/properti/manado/hos9230850/,"Lembah Nyiur Kairagi Mas Manado

Perumahan dengan konsep hunian Asri yang bernuansa alam, kebun buah-buahan, sehingga memberikan lingkungannya menjadi hijau dan sejuk."
26 - 11 - 2021,90,48,2,1,-,1,"Kalawat, Minahasa Utara",HGB,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/minahasa-utara/hos9230794/,"Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam.
Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR.
SHGB bisa langsung di SHM kan"
26 - 11 - 2021,90,75,3,1,-,1,"Kalawat, Minahasa Utara",HGB,1300,-,RP. 689.000.000,https://www.rumah123.com/properti/minahasa-utara/hos9230738/,"Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam.
Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR.
SHGB bisa langsung di SHM kan"
26 - 11 - 2021,105,69,3,2,-,1,"Mapanget, Manado",SHM,2200,-,RP. 1.780.000.000,https://www.rumah123.com/properti/manado/hos9230395/,"Tamansari Metropolitan Manado
Menghadirkan rumah mewah sangat eksklusif di cluster Lihaga 2

Lokasi perumahan yang sangat strategis di jalan Ringroad 1 dan AA Maramis yang tidak jauh ke bandara, jalan tol, pusat kota dan tempat lainnya.
"
25 - 11 - 2021,90,75,3,2,-,1,"Mapanget, Manado",SHM,1300,-,RP. 689.000.000,https://www.rumah123.com/properti/manado/hos9228432/,"Perumahan mewah terlaris nomor 1 di kota Manado. Dijual rumah 2 lantai mewah harga murah 3 menit dari RS.AURI. Booking sekarang sisa 4 unit terakhir. Bisa KPR DP 10%. Perumahan paling laris tepi jalam raya hanya 2 menit dari jalan raya nasional, 6 menit dari Bandara."
19 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9190437/,Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir. One Gate System security 24jam. Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR.
19 - 11 - 2021,150,60,3,1,1,1,"Kalawat, Minahasa Utara",SHM,1300,Barat,RP. 285.000.000,https://www.rumah123.com/properti/minahasa-utara/hos9190404/,"Lokasi rumah menarik ini berada di daerah kalawat maumbi.

Daerah aman dan nyaman serta bebas banjir dan tanah longsor.
"
19 - 11 - 2021,150,80,2,1,1,1,"Kalawat, Minahasa Utara",SHM,1300,Timur,RP. 300.000.000,https://www.rumah123.com/properti/minahasa-utara/hos9190398/,"Lokasi rumah cantik dan menarik ini berada di daerah kalawat maumbi.

Daerah aman dan nyaman serta bebas banjir dan tanah longsor.
"
19 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9185600/,"RUMAH PALING LARIS CLUSTER MEWAH TERMURAH DEKAT BANDARA

Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam."
19 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9185397/,"Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam.

Perumahan paling Recomended di Manado, Rumah Murah Harga Terjangkau dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR."
12 - 11 - 2021,480,540,5,5,2,2,"Mapanget, Manado",HGB,3500,-,RP. 9.000.000.000,https://www.rumah123.com/properti/manado/hos9146713/,"Rumah Mewah
Grand Kawanua Manado"
12 - 11 - 2021,700,598,4,5,4,4,"Wanea, Manado",SHM,11000,-,RP. 10.900.000.000,https://www.rumah123.com/properti/manado/hos9145716/,"Rumah Mewah Kawasan Elit yang terletak di
Boulevard Citraland Manado.

4 main bed room + 2 kt pembantu
1 kt sopir/satpam + 1 gudang."
12 - 11 - 2021,90,75,2,1,-,1,"Mapanget, Manado",HGB,1300,-,RP. 690.000.000,https://www.rumah123.com/properti/manado/hos9144998/,"RUMAH PALING LARIS HARGA TERMURAH LOKASI STRATEGIS DEKAT JALAN UTAMA DI MANADO
Lokasi : Manado, Sulawesi Utara
Hubungi : Laras Wastu

Dijual rumah murah di Mapanget, Manado. Rumah murah dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR."
12 - 11 - 2021,90,48,2,1,-,1,"Mapanget, Manado",HGB,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9144952/,"RUMAH MURAH AKSES MUDAH DEKAT DENGAN BANDARA SAMRATULANGI
Lokasi : Manado, Sulawesi Utara
Hubungi : Laras Wastu

Dijual rumah murah di Mapanget, Manado. Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR."
12 - 11 - 2021,98,45,2,1,-,1,"Kalawat, Minahasa Utara",SHM,-,-,RP. 494.000.000,https://www.rumah123.com/properti/minahasa-utara/hos9143678/,Rumah Ready Stock di Vanesia Hil
12 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9138218/,"PROMO 11.11 KEEP RUMAH MURAH MANADO HANYA 500rb SAJA.
Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir. One Gate System security 24jam. Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR."
11 - 11 - 2021,90,45,-,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9143179/,"PERUMAHAN MEWAH TERLARIS 2 MENIT DARI RS.AURI
Lokasi : Mapanget
Hubungi : Lisa Wastu

Perumahan mewah di Manado. Beli sekarang sisa 2 unit terakhir rumah mewah dekat Bandara. 2 menit dari RS. AURI. Dijual rumah cantik di Manado harga dijamin paling murah. Beli sekarang sebelum kehabisan rumah paling laris di Manado."
05 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 459.000.000,https://www.rumah123.com/properti/manado/hos9111040/,"DIJUAL RUMAH MURAH DEKAT BANDARA TEPI JALAN UTAMA MANADO HARGA 400 JUTAAN

Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam."
05 - 11 - 2021,119,45,2,1,1,1,"Mapanget, Manado",HGB,1300,-,RP. 475.000.000,https://www.rumah123.com/properti/manado/hos9109909/,"RUMAH BARU PALING LARIS DI MANADO DEKAT TUGU ADIPURA

Lokasi :Mapanget, Kabupaten Minahasa Utara, Sulawesi Utara
Hubungi : Devi Wastu Property (+6287751062xxx)
https://wa.me/6287751062xxx

Perumahan paling laris di Manado hanya 6 menit dari Bandara. Sisa 18 unit dari total 108 unit. Perumahan Bebas Banjir.
One Gate System security 24jam.

Perumahan dengan row jalan perumahan lebar lokasi tepi jalan umum. Hanya 2 menit dari jalan raya Manado. HARGA ALL IN sudah termasuk semua biaya kecuali biaya KPR.

SHGB bisa langsung di SHM kan"
05 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",HGB,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9108971/,"RUMAH TERLARIS ONE GATE SYSTEM TEPI JALAN UTAMA DI MANADO
Kami hadirkan rumah dengan desain modern 2 kamar tidur di tepi jalan utama, serta dekat Bandara di Manado. Rumah ini rumah paling laris dan bebas banjir, jadi nyaman serta aman untuk menghuni rumah ini. Segera survey dan langsung aja booking unitnya."
05 - 11 - 2021,90,45,2,1,-,1,"Mapanget, Manado",HGB,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9108885/,"RUMAH TERLARIS ONE GATE SYSTEM TEPI JALAN UTAMA DI MANADO
Kami hadirkan rumah dengan desain modern 2 kamar tidur di tepi jalan utama, serta dekat Bandara di Manado. Rumah ini rumah paling laris dan bebas banjir, jadi nyaman serta aman untuk menghuni rumah ini. Segera survey dan langsung aja booking unitnya."
04 - 11 - 2021,90,48,-,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 460.000.000,https://www.rumah123.com/properti/manado/hos9106587/,"PERUMAHAN TERLARIS DI MANADO DP 10%
Lokasi : Mapanget
Hubungi : Lisa Wastu

Perumahan paling laris di Manado. Lokasi tepi jalan utama row jalan lebar 7m hanya 6 menit dari Bandara. Kawasan bebas banjir. Beli sekarang sebelum kehabisan. Harga dijamin paling murah DP 10%."
29 - 10 - 2021,90,45,2,1,-,1,"Mapanget, Manado",SHM,1300,-,RP. 405.000.000,https://www.rumah123.com/properti/manado/hos9074888/,"RUMAH CANTIK TERMURAH GRATIS SEMUA BIAYA DI MANADO
Lokasi : Mapanget
Hubungi : Lisa Wastu

Rumah cantik tepi jalan utama 6 menit dari Bamdara. Dijual rumah murah paling laris. Perumahan one gate system dengan 24 jam security. Perumahan paling laris sisa 18 unit terakhir dari total 108unit. Harga dijamin paling murah gratis semua biaya. Beli sekarang juga sebelum kehabisan unit."
